id,flag_tsunami,year,month,day,hour,minute,second,focal_depth,eq_primary,eq_mag_mw,eq_mag_ms,eq_mag_mb,eq_mag_ml,eq_mag_mfa,eq_mag_unk,intensity,country,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
8430,,2009,11,3,23.0,26.0,52.0,14.0,5.1,,,5.1,4.9,,,,IRAN,,IRAN:  BANDAR ABBAS,27.334,56.202,140,,,,,269.0,3.0,,1.0,,,,,,,,,269.0,3.0,,1.0,,,,1.0
9552,,2010,9,27,11.0,22.0,46.0,27.0,5.8,5.8,5.6,5.9,6.0,,,,IRAN,,IRAN:  SHIRAZ,29.647,51.665,140,1.0,1.0,,,3.0,1.0,,1.0,,1.0,,,1.0,1.0,,,3.0,1.0,,1.0,,1.0,,
9803,,2010,11,6,3.0,52.0,20.0,5.0,4.9,,,4.9,4.7,,,,IRAN,,IRAN:  DORUD-RAZAN,33.37,48.94,140,,,,,104.0,3.0,,1.0,,,,2.0,,,,,104.0,2.0,,1.0,,,,2.0
9866,,2012,1,19,12.0,35.0,51.3,8.0,5.3,5.3,,5.6,,,,,IRAN,,IRAN:  KHORASAN-E-RAZAVI,36.288,58.835,140,,,,,238.0,3.0,,1.0,,,,2.0,,,,,238.0,3.0,,1.0,,,,2.0
9903,,2012,2,27,18.0,48.0,55.3,10.0,5.2,,,5.2,5.2,,,,IRAN,,IRAN:  RAVAR,31.428,56.778,140,,,,,6.0,1.0,,1.0,,,,2.0,,,,,6.0,1.0,,1.0,,,,2.0
9945,,2012,12,5,17.0,8.0,13.5,14.0,5.7,5.7,5.6,5.6,,,,,IRAN,,IRAN:  KHORASAN PROVINCE,33.506,59.571,140,8.0,1.0,,,12.0,1.0,,1.0,,,,1.0,8.0,1.0,,,12.0,1.0,,1.0,,,,1.0
10059,,2014,1,2,3.0,13.0,57.0,8.0,5.3,5.3,,,,,,,IRAN,,IRAN:  BASTAK,27.15,54.448,140,1.0,1.0,,,30.0,1.0,,1.0,,,,3.0,1.0,1.0,,,30.0,1.0,,1.0,,,,3.0
10072,,2014,2,2,14.0,26.0,51.0,10.0,5.3,,,5.3,,,,,IRAN,,IRAN:  GOHARAN,26.589,57.741,140,,,,,,,,1.0,,,,3.0,,,,,,,,1.0,,,,3.0
10227,,2017,1,6,2.0,33.0,29.0,10.0,5.0,5.0,,,,,,,IRAN,,IRAN:  KHONJ,28.2,53.107,140,4.0,1.0,,,4.0,1.0,,1.0,,,,,4.0,1.0,,,4.0,1.0,,1.0,,,,
10240,,2017,4,5,6.0,9.0,12.0,13.0,6.1,6.1,,,,,,,IRAN,,IRAN:  SEFID SANG,35.8,60.436,140,2.0,1.0,,,11.0,1.0,,1.0,,,,1.0,2.0,1.0,,,11.0,1.0,,1.0,,,,1.0
10286,,2017,12,1,2.0,32.0,46.0,10.0,6.0,6.0,,,,,,,IRAN,,IRAN:  KERMAN,30.765,57.331,140,,,,,51.0,1.0,,1.0,,2.0,,1.0,,,,,51.0,2.0,,1.0,,2.0,,1.0
10294,,2018,1,11,6.0,59.0,31.0,10.0,5.5,5.5,,,,,,,IRAN,,IRAN: KERMANSHAH,33.764,45.749,140,,,,,13.0,1.0,,1.0,,,,2.0,,,,,13.0,1.0,,1.0,,,,2.0
10362,,2018,9,7,6.0,23.0,38.0,10.0,5.5,,,5.5,,,,,IRAN,,IRAN:  KERMAN,28.342,59.315,140,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0
10375,,2018,11,25,16.0,37.0,31.0,10.0,6.3,6.3,,,,,,,IRAN,,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.304,45.74,140,1.0,1.0,,,759.0,3.0,,1.0,,,,1.0,1.0,1.0,,,759.0,3.0,,1.0,,,,1.0
10389,,2019,1,6,13.0,41.0,59.0,14.0,5.6,5.6,,,,,,,IRAN,,IRAN:  KERMANSHAH: SARPOL-E ZAHAB,34.121,45.681,140,,,,,75.0,2.0,,1.0,,,,1.0,,,,,75.0,2.0,,1.0,,,,1.0
7523,,2007,5,16,8.0,56.0,16.4,24.0,6.3,6.3,6.4,5.7,,,,,LAOS,,"LAOS:  BOKEO;  THAILAND:  CHIANG RAI, CHIAN SAEN",20.504,100.746,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
6777,,2005,10,1,22.0,19.0,51.3,20.0,5.3,,,5.3,5.4,,,,PERU,,PERU:  MOQUEGUA,-16.635,-70.794,160,,,,,10.0,1.0,,1.0,300.0,3.0,,,,,,,10.0,1.0,,1.0,300.0,3.0,,
7410,,2006,10,20,10.0,48.0,56.0,23.0,6.7,6.7,6.6,5.9,,,,4.0,PERU,,PERU:  CENTRAL,-13.457,-76.677,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7876,,2008,3,29,12.0,51.0,24.7,51.0,5.3,5.3,,5.4,,,,,PERU,,PERU:  OFF COAST,-12.178,-77.164,160,,,,,1.0,1.0,,1.0,5.0,1.0,,,,,,,1.0,1.0,,1.0,5.0,1.0,,
8120,,2008,7,1,0.0,17.0,33.2,33.0,5.5,5.5,5.0,5.4,,,,,PERU,,"PERU:  CENTRAL:  OXAPAMPA, HUANCABAMBA",-10.368,-75.512,160,,,,,45.0,1.0,,1.0,60.0,1.0,25.0,1.0,,,,,45.0,1.0,,1.0,60.0,2.0,25.0,1.0
8163,,2008,7,8,9.0,13.0,7.4,123.0,6.2,6.2,,5.8,,,,,PERU,,PERU:  AREQUIPA,-15.986,-71.748,160,1.0,1.0,,,,,,1.0,,,,2.0,1.0,1.0,,,,,,1.0,,,,2.0
9867,,2012,1,30,5.0,11.0,0.9,43.0,6.4,6.4,5.9,6.3,,,,,PERU,,PERU:  ICA,-14.168,-75.635,160,,,,,119.0,3.0,,1.0,,,,1.0,,,,,119.0,3.0,,1.0,,,,1.0
9966,,2013,2,22,21.0,1.0,47.2,8.0,5.3,,,5.3,,,,,PERU,,PERU:  S,-15.748,-71.425,160,,,,,,,,1.0,,,80.0,2.0,,,,,,,,1.0,,,80.0,2.0
10040,,2013,9,25,16.0,42.0,,31.0,7.1,7.1,,,,,,6.0,PERU,,PERU:  AREQUIPA,-16.15,-74.87,160,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,
10118,,2014,9,28,2.0,35.0,19.0,10.0,5.1,5.1,,,,,,7.0,PERU,,PERU:  PARURO PROVINCE,-13.843,-71.695,160,8.0,1.0,,,6.0,1.0,,1.0,106.0,3.0,,3.0,8.0,1.0,,,6.0,1.0,,1.0,106.0,3.0,,3.0
10232,,2016,12,1,22.0,40.0,,10.0,6.2,6.2,,,,,,6.0,PERU,,"PERU:  PUNO, LAMPA",-15.44,-70.93,160,1.0,1.0,,,17.0,1.0,,1.0,8.0,1.0,40.0,1.0,1.0,1.0,,,17.0,1.0,,1.0,8.0,1.0,40.0,1.0
5617,,2002,1,14,15.0,36.0,26.4,33.0,5.6,5.6,5.2,5.5,,,,,CHILE,,"CHILE: NORTHERN: CUYA, HUARA, IQUIQUE, POZO ALMONTE",-19.384,-69.231,160,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5628,,2002,4,1,19.0,59.0,32.4,71.0,6.4,6.4,,6.1,,,,,CHILE,,"CHILE:  CENTRAL:  COQUIMBO, LA SERENA, OVALLE",-29.67,-71.384,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5688,,2003,6,20,13.0,30.0,41.6,33.0,6.8,6.8,6.8,6.4,,,,6.0,CHILE,,"CHILE:  OVALLE, COQUIMBO; ARGENTINA:  SAN JUAN",-30.608,-71.637,160,,,,,1.0,1.0,,1.0,,,,2.0,,,,,1.0,1.0,,1.0,,,,2.0
5777,,2004,5,3,4.0,36.0,50.0,21.0,6.6,6.6,6.5,5.9,6.4,,,6.0,CHILE,,CHILE: CANETE,-37.695,-73.406,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5786,,2004,6,15,11.0,16.0,31.5,38.0,5.9,5.9,5.4,5.7,,,,6.0,CHILE,,"CHILE: CARAHUE, IMPERIAL, TEMUCO",-38.854,-73.155,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
6770,,2005,8,14,2.0,39.0,40.3,11.0,5.8,5.8,,5.7,,,,,CHILE,,CHILE:  TARAPACA,-19.78,-68.98,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7465,Tsu,2007,4,21,17.0,53.0,46.3,37.0,6.2,6.2,6.3,6.1,,,,7.0,CHILE,,CHILE:  SOUTHERN,-45.243,-72.648,160,2.0,1.0,,,,,,1.0,,,2.0,1.0,10.0,1.0,,,,,,1.0,,,2.0,1.0
7723,,2007,12,15,18.0,22.0,27.1,25.0,5.9,5.9,5.7,5.5,6.0,,,,CHILE,,"CHILE:  OFF CENTRAL COAST, VINA DEL MAR, VALPARAISO",-32.689,-71.695,160,,,,,4.0,1.0,,1.0,,1.0,,,,,,,4.0,1.0,,1.0,,1.0,,
8912,Tsu,2010,3,11,14.0,39.0,43.9,11.0,6.9,6.9,7.0,6.7,,,,,CHILE,,CHILE:  RANCAGUA,-34.29,-71.891,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9920,,2012,3,25,22.0,37.0,6.0,41.0,7.2,7.2,7.0,6.5,,,,,CHILE,,"CHILE:  PARRAL, SANTIAGO",-35.2,-72.217,160,1.0,1.0,,,14.0,1.0,,1.0,,,,2.0,1.0,1.0,,,14.0,1.0,,1.0,,,,2.0
9884,,2012,4,17,3.0,50.0,15.6,29.0,6.7,6.7,6.2,6.2,,,,,CHILE,,CHILE:  VALPARAISO,-32.625,-71.365,160,2.0,1.0,,,,,,1.0,,,,2.0,2.0,1.0,,,,,,1.0,,,,2.0
9932,,2012,5,14,10.0,0.0,40.2,10.0,6.3,6.3,,6.4,,,,,CHILE,,CHILE:  ARICA; PERU:  TACNA,-17.678,-69.591,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10075,Tsu,2014,3,16,21.0,16.0,,21.0,6.7,6.7,,,,,,6.0,CHILE,,CHILE:  IQUIQUE,-19.965,-70.814,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10224,Tsu,2016,12,25,14.0,22.0,,30.0,7.6,7.6,,,,,,7.0,CHILE,,CHILE,-43.517,-74.391,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5562,,2000,6,7,21.0,46.0,55.9,33.0,6.3,6.3,6.5,6.3,,,,,CHINA,,CHINA:  YUNNAN PROVINCE:  LIUKU; MYANMAR,26.856,97.238,30,,,,,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,2.0,,
5605,,2001,7,14,18.0,36.0,8.3,33.0,4.3,,4.3,4.6,4.7,,,,CHINA,,CHINA:  YUNNAN PROVINCE:  JIANGCHUAN,24.455,102.66,30,,,,,2.0,1.0,,1.0,150.0,3.0,150.0,3.0,,,,,2.0,1.0,,1.0,150.0,3.0,,
5612,,2001,11,14,9.0,26.0,10.0,10.0,7.8,7.8,8.0,6.1,,,,,CHINA,,CHINA:  QINGHAI PROVINCE:  XIDATAN,35.946,90.541,40,,,,,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,2.0,,
5642,,2002,8,8,11.0,42.0,5.0,33.0,5.3,5.3,4.7,5.4,,,,,CHINA,,CHINA:  SICHUAN PROVINCE:  RULONG,30.916,99.927,30,,,,,,,,1.0,8.0,1.0,8.0,1.0,,,,,,,,1.0,8.0,1.0,,
5669,,2002,12,25,12.0,57.0,3.2,10.0,5.7,5.7,5.6,5.5,,,,,CHINA,,CHINA:  XINJIANG:  WUQIA,39.57,75.254,40,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,
5685,,2003,2,13,17.0,34.0,20.9,24.0,5.3,5.3,5.2,5.2,,,,,CHINA,,CHINA:  N. XINJIANG:  URUMQI,43.897,85.923,40,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5683,,2003,2,25,3.0,52.0,41.0,10.0,5.4,5.4,5.3,5.1,,,,,CHINA,,CHINA:  S. XINJIANG:  BACHU,39.483,77.393,40,5.0,1.0,,,,,,1.0,,,,,5.0,1.0,,,,,,1.0,,,,
5691,,2003,4,17,0.0,48.0,38.5,14.0,6.4,6.4,6.3,6.2,,,,,CHINA,,CHINA:  QINGHAI PROVINCE:  DELINGHA,37.529,96.476,30,,,,,,,,1.0,45.0,1.0,45.0,1.0,,,,,,,,1.0,45.0,1.0,,
5717,,2003,8,18,9.0,3.0,3.5,33.0,5.5,5.5,5.3,5.6,,,,,CHINA,,"CHINA:  TIBET (XIZANG PROVINCE): BOMI,MEDOG,NYINGCHI",29.573,95.605,40,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5733,,2003,11,13,2.0,35.0,10.3,10.0,5.1,5.1,5.1,5.1,,,,,CHINA,,"CHINA:  GANSU PROVINCE:  JONE, LINTAN, MINXIAN",34.712,103.834,30,1.0,1.0,,,30.0,1.0,,1.0,10.0,1.0,,,1.0,1.0,,,30.0,1.0,,1.0,10.0,1.0,,
5842,,2005,1,25,16.0,30.0,38.9,12.0,4.8,,,4.8,,,,,CHINA,,CHINA:  YUNNAN PROVINCE:  SIMAO,22.526,100.709,30,,,,,3.0,1.0,,1.0,,,,,,,,,3.0,1.0,,1.0,,,,
6769,,2005,8,13,4.0,58.0,44.8,10.0,4.5,,4.5,4.8,,,,,CHINA,,CHINA:  YUNNAN PROVINCE:  WENSHAN,23.627,104.103,30,,,,,26.0,1.0,,1.0,,2.0,,2.0,,,,,26.0,1.0,,1.0,,2.0,,
6825,,2005,10,27,11.0,18.0,57.3,10.0,4.2,,,4.2,,,,,CHINA,,CHINA:  GUANGXI PROVINCE,23.604,107.798,30,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,
7235,,2006,3,31,12.0,23.0,17.8,10.0,4.9,,,4.9,,,,,CHINA,,"CHINA:  JILIN PROVINCE:  JILIN, SONGYUAN",44.624,124.122,30,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,
7240,,2006,4,19,2.0,5.0,42.9,33.0,5.7,5.7,5.7,5.2,,,,,CHINA,,CHINA:  TIBET (XIZANG PROVINCE),31.607,90.413,40,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,
7250,,2006,6,20,16.0,52.0,57.9,24.0,4.5,,4.5,5.1,,,,,CHINA,,CHINA:  GANSU PROVINCE,33.068,104.95,30,,,,,5.0,1.0,,1.0,,1.0,,,,,,,5.0,1.0,,1.0,,1.0,,
7454,,2007,1,10,17.0,18.0,58.3,23.0,4.7,,,4.7,,,,,CHINA,,CHINA:  GANSU PROVINCE,33.259,104.74,30,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,
8168,,2008,8,5,9.0,49.0,17.2,6.0,6.0,6.0,6.0,5.9,,,,,CHINA,,CHINA:  SICHUAN PROVINCE,32.756,105.494,30,4.0,1.0,,,29.0,1.0,,1.0,,,,,4.0,1.0,,,29.0,1.0,,1.0,,,,1.0
8390,,2009,7,24,3.0,11.0,56.8,13.0,5.8,5.8,5.4,5.7,,,,,CHINA,,CHINA: TIBET (XIZANG PROVINCE):   GYUNGCAN,31.158,85.902,40,,,,,,,,1.0,6.0,1.0,6.0,1.0,,,,,,,,1.0,6.0,1.0,,2.0
8512,,2009,8,28,1.0,52.0,6.6,13.0,6.2,6.2,6.2,6.2,,,,,CHINA,,CHINA:  QINGHAI PROVINCE,37.696,95.718,40,,,,,,,,1.0,,,,,,,,,,,,1.0,,,30.0,1.0
9052,,2010,2,25,4.0,56.0,51.9,36.0,4.8,,4.8,5.2,,,,,CHINA,,CHINA:  YUNNAN PROVINCE,25.523,101.903,30,,,,,11.0,1.0,,1.0,,,,1.0,,,,,11.0,1.0,,1.0,,,,1.0
9847,,2011,4,10,9.0,2.0,47.3,43.0,5.1,,,5.1,,,,,CHINA,,CHINA:  SICHUAN PROVINCE:  LUHUO,31.373,100.757,30,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,
9857,,2011,6,8,1.0,53.0,26.0,21.0,5.3,,,5.3,,,,,CHINA,,CHINA:  XINJIANG PROVINCE:  DABANCHENG,43.015,88.247,40,,,,,8.0,1.0,,1.0,,,50.0,1.0,,,,,8.0,1.0,,1.0,,,50.0,1.0
9860,,2011,6,26,7.0,48.0,16.7,29.0,5.3,,,5.3,,,,,CHINA,,CHINA:  QINGHAI PROVINCE,32.447,95.948,40,,,,,,,,1.0,10.0,1.0,,3.0,,,,,,,,1.0,10.0,1.0,,3.0
9950,,2012,7,20,12.0,11.0,52.0,10.0,4.9,,,4.9,,,,,CHINA,,CHINA:  JIANGSU PROVINCE,32.978,119.593,30,1.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,
9944,,2012,11,26,5.0,33.0,48.8,10.0,5.1,5.1,,5.6,,,,,CHINA,,CHINA:  XINJIANG PROVINCE:  RUOQIANG,40.411,90.355,40,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
10297,,2013,8,27,20.0,44.0,36.0,10.0,5.2,5.2,,,,,,,CHINA,,CHINA:  YUNNAN PROVINCE: SHANGRI-LA,28.239,99.328,30,,,,,,,,1.0,36.0,1.0,36.0,1.0,,,,,,,,1.0,36.0,1.0,36.0,1.0
10112,,2014,8,16,22.0,8.0,4.0,10.0,5.0,5.0,,,,,,2.0,CHINA,,CHINA:  YUNNAN PROVINCE:  YONGSHAN,28.125,103.546,30,,,,,6.0,1.0,,1.0,,,337.0,3.0,,,,,6.0,1.0,,1.0,,,337.0,3.0
10116,,2014,10,7,13.0,50.0,12.0,9.0,6.1,6.1,,,,,,,CHINA,,CHINA:   YUNNAN PROVINCE:  YONGPING,23.383,100.47,30,1.0,1.0,,,323.0,3.0,,1.0,,1.0,,,1.0,1.0,,,323.0,3.0,,1.0,,1.0,,
10127,,2015,2,20,22.0,37.0,28.0,10.0,4.5,,,4.5,,,,,CHINA,,CHINA:  YUNNAN PROVINCE,23.01,101.755,30,,,,,,,,1.0,,,276.0,3.0,,,,,,,,1.0,,,276.0,3.0
10178,,2016,5,11,1.0,15.0,22.0,8.0,5.2,5.2,,,,,,,CHINA,,CHINA:  TIBET (XIZANG PROVINCE),32.022,95.027,40,,,,,60.0,2.0,,1.0,,1.0,,,,,,,60.0,2.0,,1.0,,1.0,,
5658,,2002,10,24,6.0,8.0,37.9,11.0,6.2,6.2,6.3,5.9,,,,,CONGO,,"CONGO: GOMA, LWIRO, BUKAVU; RWANDA:  MUGERA, KIGALI",-1.884,29.004,10,2.0,1.0,,,,,,1.0,,2.0,,,2.0,1.0,,,,,,1.0,,2.0,,
6830,,2005,12,5,12.0,19.0,56.6,22.0,6.8,6.8,7.2,6.4,,,,,CONGO,,CONGO:  KALEMIE,-6.224,29.83,10,6.0,1.0,,,,,,1.0,300.0,3.0,,,6.0,1.0,,,,,,1.0,300.0,3.0,,
5645,,2002,8,24,20.0,1.0,18.3,10.0,4.4,,,4.4,,,,,EGYPT,,EGYPT:  CAIRO,30.2,31.41,15,,,,,,,,1.0,,,44.0,1.0,,,,,,,,1.0,,,44.0,1.0
5551,,2000,1,3,22.0,34.0,12.6,33.0,4.6,,,4.6,,,,,INDIA,,INDIA-BANGLADESH BORDER:  MAHESHKHALI,22.132,92.771,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,100.0,2.0
5821,,2004,12,9,8.0,49.0,0.2,35.0,5.4,5.4,4.7,5.5,,,,,INDIA,,"INDIA:  HAILAKANDI, CACHAR",24.757,92.539,60,,,,,,2.0,,1.0,,,,,,,,,,2.0,,1.0,,,,
5847,,2005,2,15,11.0,15.0,11.7,35.0,5.1,,,5.1,,,,,INDIA,,INDIA:  KHASPUR,24.55,92.524,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5855,,2005,3,15,2.0,7.0,6.8,10.0,4.3,,,4.3,4.3,,,,INDIA,,INDIA:  MAHARASHTRA:  DHEBEWADI,17.072,73.668,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
6762,,2005,7,24,15.0,42.0,6.2,16.0,7.2,7.2,7.5,6.6,,,,,INDIA,,"INDIA:  ANDAMAN ISLANDS,  NICOBAR ISLANDS",7.92,92.19,60,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,
6773,,2005,8,16,3.0,45.0,54.1,43.0,4.4,,,4.4,,,,6.0,INDIA,,INDIA:  UTTARANCHAL:  UTTARKAHI,30.924,78.56,60,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,
6774,,2005,8,30,8.0,53.0,17.4,10.0,4.7,,,4.7,,,,6.0,INDIA,,"INDIA: MAHARASHTRA: AMBEGHAR, DICHOLI, KISRULE",17.067,73.773,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7223,,2006,2,14,0.0,55.0,25.0,30.0,5.3,5.3,4.8,5.4,,,,,INDIA,,INDIA:  SIKKIM,27.382,88.388,60,2.0,1.0,,,2.0,1.0,,1.0,,,,,2.0,1.0,,,2.0,1.0,,1.0,,,,
7228,,2006,3,7,18.0,20.0,46.1,10.0,5.5,5.5,5.1,5.2,,,,,INDIA,,INDIA:  GUJARAT,23.777,70.899,60,,,,,7.0,1.0,,1.0,,1.0,,1.0,,,,,7.0,1.0,,1.0,,1.0,,
7238,,2006,4,6,17.0,59.0,16.4,10.0,5.5,5.5,5.2,5.5,,,,,INDIA,,INDIA:  GUJARAT,23.322,70.477,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7449,,2006,12,24,22.0,43.0,26.7,10.0,4.2,,,4.2,,,,,INDIA,,INDIA:  RAJASTHAN,26.88,76.15,60,,,,,,,,,,,,,,,,,,,,1.0,,,,
7598,,2007,7,22,23.0,2.0,14.7,19.0,4.3,,4.3,5.1,,,,,INDIA,,"INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR",30.881,78.239,60,,,,,3.0,1.0,,1.0,,1.0,,1.0,,,,,3.0,1.0,,1.0,,1.0,,
7615,,2007,8,20,19.0,15.0,53.5,5.0,4.4,,,4.4,4.0,,,,INDIA,,INDIA:  MAHARASHTRA:  SATARA,17.2,73.7,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7699,,2007,11,6,9.0,38.0,5.7,10.0,5.1,5.1,,5.0,,,,,INDIA,,INDIA:  GUJARAT,21.181,70.724,60,1.0,1.0,,,5.0,1.0,,1.0,,2.0,,2.0,1.0,1.0,,,5.0,1.0,,1.0,,2.0,,
7704,,2007,11,25,23.0,12.0,17.0,10.0,4.7,,,4.7,,,,,INDIA,,"INDIA:  BADAUN, MEERUT, NOIDA, REWARI",28.555,77.057,60,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,
7874,,2008,3,9,11.0,10.0,41.0,10.0,4.5,,,4.5,,,,,INDIA,,INDIA:  GUJARAT,23.33,70.592,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0
8126,,2008,6,6,21.0,16.0,33.8,11.0,3.8,,,3.8,,,,,INDIA,,INDIA:  MANPUR,24.702,84.964,60,,,,,2.0,1.0,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,
8298,,2009,3,26,4.0,44.0,11.6,10.0,4.1,,,4.1,,,,,INDIA,,INDIA:  CHAIBASA,22.399,85.903,60,,,,,5.0,1.0,,1.0,,,,,,,,,5.0,1.0,,1.0,,,,1.0
8381,,2009,5,19,19.0,29.0,48.9,21.0,4.9,,,4.9,,,,,INDIA,,INDIA:  KASHMIR,33.198,75.787,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,100.0,2.0
8794,,2009,12,12,11.0,51.0,25.7,10.0,5.1,,,5.1,,,,,INDIA,,INDIA:  MAHARASHTRA:  SATARA,17.109,73.767,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,2.0
9512,,2010,5,1,22.0,36.0,29.3,36.0,4.5,,,4.5,,,,,INDIA,,INDIA:  CHAMOLI,30.099,80.026,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9765,,2010,6,18,23.0,9.0,31.0,20.0,5.9,5.9,5.9,6.1,,,,,INDIA,,INDIA:  ANDAMAN ISLANDS:  DIGLIPUR,13.197,93.087,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,2.0
9766,,2010,6,22,23.0,14.0,10.8,16.0,5.2,,,5.2,5.2,,,,INDIA,,INDIA:  TAULI,29.872,80.428,60,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,
9874,,2011,9,7,17.0,58.0,18.7,10.0,4.3,,,4.3,,,,,INDIA,,INDIA:  DELHI,28.724,77.189,60,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,
9890,,2011,11,21,3.0,15.0,42.2,114.0,5.8,5.8,,5.9,,,,,INDIA,,INDIA:  ASSAM,24.955,95.236,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9930,,2012,5,11,12.0,41.0,35.3,43.0,5.4,5.4,,5.2,,,,,INDIA,,"INDIA:  ASSAM:  KAMRUP, GUWAHATI",26.175,92.889,60,,,,,2.0,1.0,,1.0,,,,2.0,,,,,2.0,1.0,,1.0,,,,2.0
9968,,2012,10,18,2.0,33.0,27.9,10.0,5.0,,,5.0,,,,,INDIA,,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",23.739,81.314,60,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,2.0,1.0,1.0
10153,,2015,6,28,1.0,5.0,56.0,26.0,5.3,5.3,,,,,,,INDIA,,INDIA:  KOKRAJHAR,26.638,90.41,60,,,,,2.0,1.0,,,,,,3.0,,,,,2.0,1.0,,1.0,,,,3.0
10226,,2017,1,3,9.0,9.0,2.0,32.0,5.7,5.7,,,,,,,INDIA,,INDIA:  AMBASA;  BANGLADESH,24.015,92.018,60,3.0,1.0,,,,1.0,,1.0,,,,2.0,3.0,1.0,,,,1.0,,1.0,,,,2.0
10391,,2019,2,1,,,,,4.1,,,,,,4.1,,INDIA,,INDIA:  MAHARASHTRA:  PALGHAR,19.6,72.8,60,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,
5659,,2002,10,29,10.0,2.0,21.5,10.0,4.3,,,4.3,4.5,,,8.0,ITALY,,ITALY:  SICILY:  SANTA VENERINA,37.67,15.267,130,,,,,9.0,1.0,,1.0,,,,2.0,,,,,9.0,1.0,,1.0,,,,2.0
5675,,2003,1,26,19.0,57.0,3.2,7.0,4.7,,,4.7,4.6,,,7.0,ITALY,,"ITALY:  SPINELLO, SANTA SOFIA, BAGNO DI ROMAGNA",43.883,11.96,130,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5720,,2003,9,14,21.0,42.0,51.8,10.0,5.3,5.3,5.2,5.1,,,,7.0,ITALY,,"ITALY:  LOIANO, MONGHIDORO, MONZUNO",44.329,11.45,130,,,,,,2.0,,1.0,,,10.0,1.0,,,,,,2.0,,1.0,,,10.0,1.0
8277,,2009,4,7,17.0,47.0,37.0,15.0,5.5,5.5,5.4,5.4,,,,,ITALY,,ITALY:  L'AQUILA,42.275,13.464,130,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0
